Customer_id,product_category,purchase_amount,income,satisfaction_score,purchase_date,transaction
PO_10955,Web Development,5417,14827,5,10-12-2023,Bank Transfer
PO_10956,Web Development,10472,33555,4,17-02-2024,Bank Transfer
PO_10957,Software Development,14381,44443,4,08-04-2023,Bank Transfer
PO_10958,LOGO DESIGN,12467,31034,3,10-03-2024,UPI
PO_10959,Web Development,10147,26151,5,03-02-2024,UPI
PO_10960,LOGO DESIGN,15602,39609,7,13-02-2024,Cash
PO_10961,SEO,19583,47604,6,18-02-2023,Cash
PO_10962,App Development,2689,9436,7,28-02-2024,Cash
PO_10963,App Development,9615,27364,6,07-09-2023,Cash
PO_10964,LOGO DESIGN,9249,27555,5,03-09-2023,Bank Transfer
PO_10965,Software Development,7841,18453,5,10-03-2023,Bank Transfer
PO_10966,Election Campaign,3958,12526,5,26-03-2024,UPI
PO_10967,LOGO DESIGN,3312,8823,6,09-02-2024,UPI
PO_10968,Software Development,9506,28226,6,17-02-2024,Cash
PO_10969,Web Development,2413,6290,5,21-03-2023,Bank Transfer
PO_10970,Election Campaign,16347,43656,5,08-03-2023,Cash
PO_10971,Election Campaign,3073,8521,7,12-07-2023,Cash
PO_10972,SEO,19481,41739,3,29-03-2023,UPI
PO_10973,Election Campaign,9574,24956,4,26-11-2023,UPI
PO_10974,Software Development,11945,38590,7,30-01-2024,UPI
PO_10975,SEO,13746,41766,5,09-05-2024,Bank Transfer
PO_10976,Web Development,8353,22728,6,24-09-2023,Cash
PO_10977,Web Development,9179,29080,5,11-01-2023,Cash
PO_10978,LOGO DESIGN,15771,45176,5,01-08-2023,UPI
PO_10979,SEO,14883,42469,4,24-11-2023,Bank Transfer
PO_10980,Election Campaign,6749,17691,3,10-09-2023,Cash
PO_10981,App Development,8531,27534,5,16-04-2023,Cash
PO_10982,Election Campaign,4209,13018,5,17-12-2023,UPI
PO_10983,Software Development,5138,17544,7,07-06-2023,UPI
PO_10984,App Development,7110,19263,6,02-12-2023,UPI
PO_10985,App Development,1819,5295,6,27-05-2023,Cash
PO_10986,Election Campaign,6469,14536,4,19-10-2023,UPI
PO_10987,App Development,16659,47990,4,18-02-2023,Cash
PO_10988,App Development,4017,11825,5,21-05-2023,UPI
PO_10989,LOGO DESIGN,12084,39127,5,27-04-2023,UPI
PO_10990,Web Development,4196,12701,5,02-01-2024,Cash
PO_10991,Software Development,5499,13964,5,24-02-2023,UPI
PO_10992,Software Development,6291,16274,5,25-07-2023,UPI
PO_10993,Election Campaign,12373,40428,6,18-06-2024,Cash
PO_10994,Web Development,5840,24401,6,03-06-2024,UPI
PO_10995,Web Development,1725,5012,4,30-01-2024,Cash
PO_10996,SEO,5332,15149,5,26-04-2023,UPI
PO_10997,Software Development,7055,20045,5,27-06-2023,UPI
PO_10998,Web Development,10476,39815,5,19-04-2023,Cash
PO_10999,LOGO DESIGN,3756,9232,4,01-07-2023,UPI
PO_11000,SEO,14021,43078,6,18-04-2023,Bank Transfer
PO_11001,App Development,7998,21425,6,12-09-2023,UPI
PO_11002,SEO,19445,45210,5,29-04-2023,Cash
PO_11003,Web Development,9410,21687,4,04-04-2024,UPI
PO_11004,Software Development,4904,15480,5,25-12-2023,Cash
PO_11005,Software Development,2501,12563,6,08-07-2023,Cash
PO_11006,Software Development,13713,33097,6,01-03-2023,Cash
PO_11007,App Development,12489,34519,4,05-05-2024,Bank Transfer
PO_11008,Web Development,5254,16861,5,19-03-2024,Bank Transfer
PO_11009,Web Development,7401,17120,3,27-06-2023,UPI
PO_11010,App Development,3070,6800,6,14-01-2024,Bank Transfer
PO_11011,Web Development,11418,31895,4,07-12-2023,Bank Transfer
PO_11012,Software Development,3313,12986,4,20-02-2024,UPI
PO_11013,Web Development,9388,28289,5,28-04-2023,Cash
PO_11014,App Development,14298,40909,5,01-05-2023,Cash
PO_11015,SEO,11174,32862,5,18-01-2023,Bank Transfer
PO_11016,Web Development,11502,34349,5,25-03-2023,Bank Transfer
PO_11017,Software Development,4199,11484,6,23-07-2023,Bank Transfer
PO_11018,Web Development,18176,44519,5,29-06-2023,Bank Transfer
PO_11019,Election Campaign,14444,41507,4,04-07-2023,Cash
PO_11020,Software Development,13955,42343,5,17-05-2023,Cash
PO_11021,App Development,9312,28269,4,23-07-2023,UPI
PO_11022,App Development,9315,32372,4,14-07-2023,Bank Transfer
PO_11023,Web Development,6714,18131,5,19-06-2024,UPI
PO_11024,Web Development,7436,17405,5,14-04-2024,Cash
PO_11025,Election Campaign,14263,42660,4,18-03-2023,Bank Transfer
PO_11026,Software Development,8526,29459,5,12-01-2023,UPI
PO_11027,Election Campaign,8845,30702,4,01-06-2024,Bank Transfer
PO_11028,LOGO DESIGN,2345,6054,4,19-01-2023,Cash
PO_11029,SEO,2615,7871,4,23-03-2023,Cash
PO_11030,Election Campaign,3701,11807,5,23-06-2024,Bank Transfer
PO_11031,SEO,7111,18054,6,29-04-2023,Cash
PO_11032,SEO,14176,33975,5,27-04-2023,UPI
PO_11033,Election Campaign,9093,37171,5,11-05-2024,Bank Transfer
PO_11034,Election Campaign,9383,24010,6,05-02-2023,Bank Transfer
PO_11035,Election Campaign,3775,11953,5,16-01-2024,Cash
PO_11036,Web Development,4096,11295,4,02-04-2024,Cash
PO_11037,Web Development,5368,14142,5,20-06-2024,Cash
PO_11038,SEO,14085,48495,5,29-02-2024,Cash
PO_11039,SEO,3707,10605,4,01-10-2023,Cash
PO_11040,Election Campaign,10185,35591,4,03-05-2023,Bank Transfer
PO_11041,Web Development,13043,44742,5,10-01-2023,Bank Transfer
PO_11042,Web Development,10903,43671,6,13-07-2023,UPI
PO_11043,LOGO DESIGN,5171,15506,7,11-06-2024,UPI
PO_11044,Election Campaign,4929,14487,5,25-06-2024,Bank Transfer
PO_11045,SEO,13582,38953,4,06-02-2024,Bank Transfer
PO_11046,SEO,4534,10114,4,23-05-2024,UPI
PO_11047,Web Development,19038,47497,4,01-11-2023,UPI
PO_11048,SEO,10388,27667,4,06-05-2023,Bank Transfer
PO_11049,SEO,6405,15293,5,09-07-2023,Bank Transfer
PO_11050,Software Development,14833,37032,7,28-02-2023,Bank Transfer
PO_11051,Software Development,15857,40664,6,18-11-2023,UPI
PO_11052,LOGO DESIGN,12008,39647,7,11-09-2023,UPI
PO_11053,Software Development,3022,9512,5,04-03-2024,Cash
PO_11054,App Development,11489,42997,3,01-05-2023,Bank Transfer
PO_11055,Election Campaign,16242,47553,5,22-02-2024,UPI
PO_11056,Software Development,3109,10216,6,10-04-2023,Bank Transfer
PO_11057,Software Development,14142,48671,5,03-05-2024,Bank Transfer
PO_11058,Software Development,2648,6673,3,25-06-2023,UPI
PO_11059,App Development,2751,9876,5,27-02-2023,Bank Transfer
PO_11060,Web Development,13825,37281,5,05-07-2023,Bank Transfer
PO_11061,Election Campaign,12600,33629,5,26-08-2023,Cash
PO_11062,Software Development,18792,43019,6,03-10-2023,UPI
PO_11063,SEO,8407,24597,5,31-10-2023,UPI
PO_11064,Software Development,12301,35474,6,03-01-2024,UPI
PO_11065,Software Development,4724,16202,6,15-02-2023,UPI
PO_11066,Web Development,18638,47731,3,09-12-2023,Cash
PO_11067,Web Development,11003,30209,6,18-04-2024,Bank Transfer
PO_11068,LOGO DESIGN,8727,28363,6,23-03-2024,UPI
PO_11069,Election Campaign,8926,22985,2,11-01-2023,UPI
PO_11070,LOGO DESIGN,12462,29980,6,18-08-2023,Cash
PO_11071,Web Development,15170,41485,6,29-10-2023,UPI
PO_11072,SEO,14084,30882,5,05-09-2023,UPI
PO_11073,Web Development,10387,30047,6,22-01-2024,Bank Transfer
PO_11074,Web Development,2329,5840,5,05-04-2023,UPI
PO_11075,Election Campaign,14723,37970,6,27-02-2024,Bank Transfer
PO_11076,SEO,4992,14879,7,31-07-2023,Bank Transfer
PO_11077,App Development,3346,11738,4,30-09-2023,Cash
PO_11078,Web Development,13550,39812,3,28-04-2024,Bank Transfer
PO_11079,Software Development,2400,7113,5,20-04-2023,Cash
PO_11080,App Development,11537,30674,5,29-08-2023,Bank Transfer
PO_11081,App Development,10575,27863,5,10-11-2023,Bank Transfer
PO_11082,Software Development,18882,44315,5,05-04-2024,Cash
PO_11083,Election Campaign,17751,39532,5,22-06-2023,Bank Transfer
PO_11084,SEO,9622,23950,6,17-02-2023,Cash
PO_11085,App Development,9354,28728,4,15-07-2023,Bank Transfer
PO_11086,Software Development,4232,10475,5,08-03-2024,UPI
PO_11087,Web Development,13062,31968,5,09-06-2023,UPI
PO_11088,Web Development,13270,36593,5,01-03-2023,Cash
PO_11089,LOGO DESIGN,13562,36490,5,06-03-2024,Cash
PO_11090,Software Development,6713,23328,4,30-12-2023,UPI
PO_11091,Software Development,7699,22530,7,18-03-2024,UPI
PO_11092,Software Development,12079,42581,7,14-01-2023,Cash
PO_11093,Software Development,12744,33771,4,03-02-2024,Bank Transfer
PO_11094,LOGO DESIGN,11041,36484,5,18-02-2024,Cash
PO_11095,App Development,2112,6241,5,13-09-2023,Cash
PO_11096,SEO,3004,8367,7,25-11-2023,Cash
PO_11097,Software Development,15286,40488,4,14-07-2023,UPI
PO_11098,App Development,16170,49970,6,06-12-2023,Cash
PO_11099,SEO,10920,30875,4,19-07-2023,UPI
PO_11100,Software Development,7970,22230,5,20-11-2023,UPI
PO_11101,App Development,9763,24755,4,25-05-2024,Bank Transfer
PO_11102,App Development,7799,19983,4,31-01-2024,UPI
PO_11103,Software Development,2146,6191,4,18-03-2023,Cash
PO_11104,App Development,2450,6490,4,27-11-2023,Cash
PO_11105,Software Development,9956,36710,5,15-01-2023,Cash
PO_11106,LOGO DESIGN,7259,17520,5,29-03-2024,Bank Transfer
PO_11107,Election Campaign,11299,36563,5,24-03-2024,Cash
PO_11108,SEO,19135,48441,6,13-05-2024,UPI
PO_11109,LOGO DESIGN,11127,29486,5,08-04-2024,UPI
PO_11110,Web Development,11065,28977,6,19-01-2024,Bank Transfer
PO_11111,App Development,4432,12892,6,03-12-2023,Cash
PO_11112,Software Development,15404,38765,5,13-06-2023,UPI
PO_11113,Software Development,11004,35691,3,26-03-2023,Bank Transfer
PO_11114,Web Development,9171,26695,7,29-01-2023,UPI
PO_11115,LOGO DESIGN,4649,13848,4,19-10-2023,UPI
PO_11116,Software Development,13360,39707,5,05-01-2023,Cash
PO_11117,App Development,16946,47788,5,05-03-2023,Bank Transfer
PO_11118,Software Development,3058,7366,6,23-12-2023,Bank Transfer
PO_11119,App Development,16465,49844,6,09-08-2023,UPI
PO_11120,LOGO DESIGN,4182,15522,6,25-06-2023,UPI
PO_11121,Software Development,6439,21600,5,13-07-2023,Cash
PO_11122,SEO,14303,42349,3,08-04-2024,Cash
PO_11123,Election Campaign,16064,40785,5,06-10-2023,Bank Transfer
PO_11124,Election Campaign,12755,36116,5,20-10-2023,UPI
PO_11125,Software Development,3846,12481,6,22-03-2024,Bank Transfer
PO_11126,Web Development,5085,14589,5,14-07-2023,Cash
PO_11127,Election Campaign,9225,30280,5,02-01-2024,UPI
PO_11128,LOGO DESIGN,16455,44470,4,08-03-2024,Bank Transfer
PO_11129,LOGO DESIGN,8816,27000,6,04-01-2024,Bank Transfer
PO_11130,Software Development,7618,21360,4,30-12-2023,UPI
PO_11131,SEO,5312,13730,5,23-01-2024,UPI
PO_11132,Web Development,16609,39588,6,22-05-2024,UPI
PO_11133,Web Development,16176,47925,5,07-05-2024,Cash
PO_11134,LOGO DESIGN,9189,28470,5,18-05-2024,UPI
PO_11135,Election Campaign,8652,41668,5,25-07-2023,Bank Transfer
PO_11136,SEO,10963,29823,7,13-03-2023,UPI
PO_11137,Software Development,10594,28331,6,29-06-2023,Bank Transfer
PO_11138,SEO,7978,27682,6,01-02-2024,UPI
PO_11139,SEO,13850,40989,6,13-02-2023,Cash
PO_11140,SEO,4905,12993,5,02-01-2024,UPI
PO_11141,LOGO DESIGN,12862,42851,6,22-07-2023,Cash
PO_11142,Web Development,2290,8024,5,04-01-2023,Bank Transfer
PO_11143,LOGO DESIGN,8432,20157,4,25-01-2024,UPI
PO_11144,SEO,11630,32317,6,12-05-2023,Bank Transfer
PO_11145,Election Campaign,9356,27174,6,14-03-2024,Cash
PO_11146,LOGO DESIGN,10000,28361,5,03-03-2023,Bank Transfer
PO_11147,Web Development,14619,45485,5,10-02-2023,Cash
PO_11148,Software Development,16771,37917,4,11-05-2024,UPI
PO_11149,Software Development,17002,45855,6,11-04-2024,UPI
PO_11150,Election Campaign,10376,30934,6,25-03-2023,Cash
PO_11151,Web Development,15776,49418,6,16-02-2024,Bank Transfer
PO_11152,Software Development,3812,10043,3,14-05-2023,UPI
PO_11153,SEO,14131,40104,5,05-07-2023,UPI
PO_11154,SEO,2756,8870,4,30-01-2024,Cash
PO_11155,Election Campaign,14365,42141,6,16-01-2023,Cash
PO_11156,SEO,9463,28222,5,06-02-2023,Bank Transfer
PO_11157,Web Development,9981,29682,6,08-06-2023,Cash
PO_11158,Software Development,14512,39475,6,30-04-2024,Cash
PO_11159,App Development,3743,11847,5,26-01-2024,UPI
PO_11160,LOGO DESIGN,12947,37040,4,25-11-2023,Cash
PO_11161,Web Development,8424,21100,5,11-08-2023,Bank Transfer
PO_11162,Election Campaign,13407,33488,5,06-01-2024,Cash
PO_11163,App Development,3106,11103,4,27-04-2024,UPI
PO_11164,Election Campaign,7862,31712,5,03-11-2023,Cash
PO_11165,Web Development,7705,20350,6,13-03-2023,Bank Transfer
PO_11166,LOGO DESIGN,9811,35749,6,26-02-2024,UPI
PO_11167,App Development,5998,20939,5,08-05-2024,UPI
PO_11168,Web Development,3442,10577,6,12-05-2023,UPI
PO_11169,Election Campaign,7601,24473,6,07-10-2023,UPI
PO_11170,App Development,4074,12418,5,17-09-2023,UPI
PO_11171,Software Development,13676,43446,4,08-01-2024,Cash
PO_11172,Software Development,4644,12036,6,09-04-2024,Bank Transfer
PO_11173,SEO,6801,22875,5,12-04-2023,Cash
PO_11174,LOGO DESIGN,11995,46209,4,25-01-2024,UPI
PO_11175,LOGO DESIGN,15338,39572,6,10-01-2023,Bank Transfer
PO_11176,SEO,10478,29368,5,21-04-2023,Cash
PO_11177,Software Development,1683,5098,5,02-01-2023,Bank Transfer
PO_11178,LOGO DESIGN,15943,43827,6,19-12-2023,UPI
PO_11179,Web Development,4067,11892,6,23-02-2023,UPI
PO_11180,SEO,8606,28005,3,31-07-2023,UPI
PO_11181,Election Campaign,20765,48260,4,22-07-2023,UPI
PO_11182,LOGO DESIGN,14451,45556,6,17-05-2023,UPI
PO_11183,LOGO DESIGN,11848,37697,5,28-08-2023,Bank Transfer
PO_11184,Web Development,6257,17030,5,17-04-2023,Cash
PO_11185,Web Development,16457,47125,6,07-03-2023,Cash
PO_11186,Web Development,17921,43200,4,11-06-2023,Cash
PO_11187,LOGO DESIGN,6014,14272,5,20-06-2023,UPI
PO_11188,LOGO DESIGN,2201,6060,6,12-05-2024,Bank Transfer
PO_11189,Software Development,12138,37412,6,08-01-2024,UPI
PO_11190,Election Campaign,15771,48793,4,09-06-2024,Bank Transfer
PO_11191,Web Development,6054,17955,6,23-01-2023,Bank Transfer
PO_11192,App Development,4635,14257,6,16-09-2023,Bank Transfer
PO_11193,Software Development,1751,5222,5,11-05-2023,Cash
PO_11194,SEO,15357,46421,6,10-02-2023,Bank Transfer
PO_11195,Web Development,1890,5151,5,21-07-2023,Bank Transfer
PO_11196,App Development,3561,13879,5,21-10-2023,Cash
PO_11197,Web Development,17113,46820,6,10-07-2023,Cash
PO_11198,Election Campaign,4632,13454,4,28-11-2023,UPI
PO_11199,Web Development,18190,43703,4,10-05-2024,UPI
PO_11200,App Development,6338,26117,5,16-06-2024,Bank Transfer
PO_11201,App Development,16023,46778,4,01-02-2023,Cash
PO_11202,Election Campaign,2191,6336,6,05-08-2023,UPI
PO_11203,App Development,3732,9024,5,20-12-2023,UPI
PO_11204,Software Development,12134,32271,6,24-02-2024,UPI
PO_11205,Software Development,7506,21380,5,08-01-2024,Cash
PO_11206,App Development,11003,29435,6,05-06-2024,UPI
PO_11207,App Development,10437,26007,5,02-11-2023,Cash
PO_11208,SEO,9673,32553,4,24-10-2023,Bank Transfer
PO_11209,SEO,5684,18546,3,29-04-2023,Cash
PO_11210,Election Campaign,8363,22876,6,07-01-2024,Bank Transfer
PO_11211,LOGO DESIGN,18062,47254,5,11-10-2023,Bank Transfer
PO_11212,Web Development,7578,28294,5,09-07-2023,Cash
PO_11213,Software Development,9324,24933,6,14-12-2023,UPI
PO_11214,LOGO DESIGN,9058,25227,5,13-08-2023,Cash
PO_11215,SEO,3408,10418,5,22-03-2024,Cash
PO_11216,Election Campaign,1999,9110,5,26-09-2023,Bank Transfer
PO_11217,Web Development,21394,49421,6,02-03-2023,UPI
PO_11218,SEO,15463,34605,5,08-08-2023,Bank Transfer
PO_11219,Web Development,10341,27523,5,26-02-2024,Cash
PO_11220,Web Development,8361,23282,5,16-08-2023,Bank Transfer
PO_11221,Web Development,11076,31516,4,10-05-2024,UPI
PO_11222,App Development,13527,41422,4,17-01-2023,UPI
PO_11223,App Development,8221,24047,5,20-10-2023,Cash
PO_11224,App Development,9341,25121,6,25-08-2023,Cash
PO_11225,SEO,14520,37681,5,29-07-2023,UPI
PO_11226,Web Development,20669,49226,4,05-06-2023,Bank Transfer
PO_11227,Web Development,6710,19266,6,02-10-2023,Cash
PO_11228,Software Development,13792,43184,6,12-05-2023,Cash
PO_11229,App Development,4810,14631,4,08-05-2024,Bank Transfer
PO_11230,Software Development,8722,30382,4,23-05-2024,Cash
PO_11231,Web Development,3099,8253,6,05-06-2024,UPI
PO_11232,SEO,14725,48832,4,22-03-2024,UPI
PO_11233,Election Campaign,12023,38788,5,11-05-2024,Cash
PO_11234,App Development,7046,20442,4,28-03-2023,Cash
PO_11235,Web Development,15969,45994,4,24-08-2023,Bank Transfer
PO_11236,Election Campaign,2922,9069,6,13-11-2023,UPI
PO_11237,SEO,15891,47837,5,07-03-2023,UPI
PO_11238,Web Development,10164,29089,5,10-03-2024,UPI
PO_11239,Election Campaign,13298,37648,3,07-04-2024,UPI
PO_11240,LOGO DESIGN,2266,5790,5,01-08-2023,UPI
PO_11241,App Development,12473,40116,5,12-05-2023,UPI
PO_11242,SEO,4757,12484,5,15-06-2023,Bank Transfer
PO_11243,Web Development,6686,16615,5,02-03-2024,UPI
PO_11244,App Development,10452,31640,4,17-04-2023,Cash
PO_11245,Election Campaign,6237,22586,5,25-05-2023,UPI
PO_11246,SEO,5846,15314,6,29-01-2023,Cash
PO_11247,Web Development,4563,12377,6,09-12-2023,Cash
PO_11248,LOGO DESIGN,7641,22452,4,17-09-2023,UPI
PO_11249,SEO,14031,45247,5,29-05-2023,UPI
PO_11250,Software Development,9740,28992,5,26-12-2023,UPI
PO_11251,LOGO DESIGN,14240,48509,6,17-01-2024,UPI
PO_11252,Software Development,7373,20664,5,14-04-2024,Cash
PO_11253,LOGO DESIGN,7595,24942,6,02-03-2023,Bank Transfer
PO_11254,App Development,9367,28169,5,25-09-2023,Bank Transfer
PO_11255,App Development,12397,27499,5,06-04-2024,Cash
PO_11256,SEO,2173,8131,7,08-04-2024,Bank Transfer
PO_11257,App Development,10146,34656,5,01-02-2024,UPI
PO_11258,LOGO DESIGN,12515,36871,7,13-01-2023,Bank Transfer
PO_11259,App Development,12532,33719,5,19-03-2023,Cash
PO_11260,Web Development,13209,38861,4,31-12-2023,Cash
PO_11261,App Development,16623,47411,4,22-04-2023,Bank Transfer
PO_11262,SEO,2623,6985,6,12-09-2023,UPI
PO_11263,LOGO DESIGN,9551,29152,4,02-05-2024,UPI
PO_11264,Election Campaign,3669,11831,7,17-01-2023,Cash
PO_11265,Election Campaign,11884,37670,5,17-03-2023,Cash
PO_11266,LOGO DESIGN,14320,37798,4,22-02-2024,Cash
PO_11267,Election Campaign,7102,18596,3,25-01-2024,Cash
PO_11268,Software Development,14907,34562,6,08-02-2023,Cash
PO_11269,LOGO DESIGN,15436,40812,5,06-10-2023,UPI
PO_11270,App Development,2133,6519,5,22-05-2023,Bank Transfer
PO_11271,SEO,19379,49309,6,05-06-2023,Bank Transfer
PO_11272,Software Development,15085,42329,6,07-08-2023,Bank Transfer
PO_11273,SEO,15445,47528,5,09-06-2023,Bank Transfer
PO_11274,App Development,16206,42076,5,09-07-2023,UPI
PO_11275,Web Development,7153,18909,6,15-03-2023,UPI
PO_11276,Software Development,4785,13696,4,12-05-2024,Bank Transfer
PO_11277,Web Development,10568,28850,6,22-03-2023,Bank Transfer
PO_11278,Election Campaign,14922,42633,6,12-07-2023,Cash
PO_11279,Election Campaign,12730,35412,3,10-12-2023,Cash
PO_11280,Software Development,14663,43905,3,11-01-2024,UPI
PO_11281,App Development,4827,13580,5,02-09-2023,Cash
PO_11282,Software Development,2550,9982,3,06-05-2024,Bank Transfer
PO_11283,Web Development,7391,18650,6,13-09-2023,Bank Transfer
PO_11284,App Development,3543,10192,6,11-03-2023,Cash
PO_11285,Web Development,16172,40612,4,30-03-2024,UPI
PO_11286,SEO,11959,32050,6,02-12-2023,UPI
PO_11287,Election Campaign,10024,26796,4,24-12-2023,Bank Transfer
PO_11288,Web Development,14821,34143,4,09-04-2024,UPI
PO_11289,Web Development,13404,35035,5,13-06-2023,Cash
PO_11290,Election Campaign,3658,10978,5,14-11-2023,UPI
PO_11291,App Development,10755,28640,5,07-08-2023,Bank Transfer
PO_11292,Web Development,10426,34109,5,23-12-2023,Bank Transfer
PO_11293,App Development,15025,49437,4,23-06-2023,Bank Transfer
PO_11294,Election Campaign,12959,41009,3,20-05-2023,Bank Transfer
PO_11295,SEO,12967,35419,5,28-08-2023,UPI
PO_11296,SEO,8256,21911,5,17-11-2023,Cash
PO_11297,Election Campaign,6058,13153,4,19-07-2023,Cash
PO_11298,LOGO DESIGN,8547,24746,7,16-02-2023,Bank Transfer
PO_11299,LOGO DESIGN,10617,31663,4,31-01-2024,Bank Transfer
PO_11300,App Development,11987,34826,4,10-08-2023,Bank Transfer
PO_11301,App Development,12425,34171,7,16-07-2023,UPI
PO_11302,Web Development,12218,36865,3,24-09-2023,Cash
PO_11303,SEO,7940,34510,5,10-09-2023,Cash
PO_11304,Election Campaign,8113,27261,4,03-05-2024,UPI
PO_11305,SEO,6048,15189,4,23-05-2024,Cash
PO_11306,Software Development,8275,29028,5,06-04-2024,Bank Transfer
PO_11307,App Development,19382,47325,3,30-05-2023,Cash
PO_11308,Election Campaign,10759,26122,5,21-12-2023,Bank Transfer
PO_11309,Software Development,4832,16810,4,28-01-2023,Bank Transfer
PO_11310,App Development,13642,38075,5,03-04-2023,Bank Transfer
PO_11311,Web Development,16468,37868,5,11-01-2024,UPI
PO_11312,Election Campaign,16419,44335,6,08-04-2024,UPI
PO_11313,App Development,5560,16111,5,23-11-2023,Bank Transfer
PO_11314,Software Development,6471,18336,7,04-07-2023,Bank Transfer
PO_11315,Election Campaign,5440,17065,4,18-10-2023,Cash
PO_11316,App Development,8520,21864,5,07-11-2023,Cash
PO_11317,App Development,11047,35934,4,21-05-2023,Cash
PO_11318,Software Development,9011,23285,4,03-04-2024,Cash
PO_11319,SEO,14942,43146,6,12-07-2023,Cash
